,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,naver_keyword,naver_map_url,naver_store_type,naver_star_point,visitor_review,naver_blog_review_qty,office_review
33613,밀면전문,한식,한식/백반/한정식,한식 음식점업,중동,35.16343398,129.1656519,한식한식 백반 한정식한식 음식점업,중동%20밀면전문,https://m.place.naver.com/restaurant/1007305112,null,null,null,null,0
36782,정인,일식/수산물,횟집,한식 음식점업,중동,35.17137251,129.1724615,일식 수산물횟집한식 음식점업,중동%20정인,https://m.place.naver.com/restaurant/38291300,null,null,null,null,0
40149,장산왕족발,한식,갈비/삼겹살,한식 음식점업,중동,35.16859507,129.1688541,한식갈비 삼겹살한식 음식점업,중동%20장산왕족발,https://m.place.naver.com/restaurant/13473400,null,null,null,null,0
40826,설송,한식,한식/백반/한정식,한식 음식점업,중동,35.16177503,129.1656941,한식한식 백반 한정식한식 음식점업,중동%20설송,https://m.place.naver.com/restaurant/17008634,null,null,null,null,0
41164,코스모스,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16204169,129.1632722,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20코스모스,https://m.place.naver.com/restaurant/1988315056,null,null,null,null,0
41374,에스바,양식,정통양식/경양식,서양식 음식점업,중동,35.16545606,129.1690836,양식정통양식 경양식서양식 음식점업,중동%20에스바,https://m.place.naver.com/restaurant/1774913869,null,null,null,null,0
41886,현이식당,한식,한식/백반/한정식,한식 음식점업,중동,35.16101499,129.1818072,한식한식 백반 한정식한식 음식점업,중동%20현이식당,https://m.place.naver.com/restaurant/1065765422,null,null,null,null,0
44822,프로양곱창,한식,곱창/양구이전문,한식 음식점업,중동,35.16033502,129.1710738,한식곱창 양구이전문한식 음식점업,중동%20프로양곱창,https://m.place.naver.com/restaurant/1537957638,null,null,null,null,0
45963,엘리시아,양식,정통양식/경양식,서양식 음식점업,중동,35.17288514,129.1717038,양식정통양식 경양식서양식 음식점업,중동%20엘리시아,https://m.place.naver.com/restaurant/1524882114,null,null,null,null,0
46381,피네,양식,정통양식/경양식,서양식 음식점업,중동,35.16404585,129.1629494,양식정통양식 경양식서양식 음식점업,중동%20피네,https://m.place.naver.com/restaurant/1668939878,null,null,null,null,0
46653,피터스,한식,한식/백반/한정식,한식 음식점업,중동,35.16341164,129.1623477,한식한식 백반 한정식한식 음식점업,중동%20피터스,https://m.place.naver.com/restaurant/37750331,null,null,null,null,0
46845,동해해물찜,한식,한식/백반/한정식,한식 음식점업,중동,35.16092211,129.1615878,한식한식 백반 한정식한식 음식점업,중동%20동해해물찜,https://m.place.naver.com/restaurant/20451126,null,null,null,null,0
47056,세계시민사회센터,일식/수산물,음식점-일식,일식 음식점업,중동,35.16254623,129.1642343,일식 수산물음식점-일식일식 음식점업,중동%20세계시민사회센터,https://m.place.naver.com/restaurant/1948026653,null,null,null,null,0
48386,블루커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16618936,129.1687538,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20블루커피,https://m.place.naver.com/restaurant/1455388351,null,null,null,null,0
49158,거북선식당,일식/수산물,횟집,한식 음식점업,중동,35.15684553,129.1739872,일식 수산물횟집한식 음식점업,중동%20거북선식당,https://m.place.naver.com/restaurant/37022122,null,null,null,null,0
50315,빵빵,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.15969863,129.1716354,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20빵빵,https://m.place.naver.com/restaurant/1446111256,null,null,null,null,0
50842,예나래,닭/오리요리,후라이드/양념치킨,치킨 전문점,중동,35.16126705,129.1660271,닭 오리요리후라이드 양념치킨치킨 전문점,중동%20예나래,https://m.place.naver.com/restaurant/38283527,null,null,null,null,0
51318,페네,양식,정통양식/경양식,서양식 음식점업,중동,35.16404585,129.1629494,양식정통양식 경양식서양식 음식점업,중동%20페네,https://m.place.naver.com/restaurant/13573906,null,null,null,null,0
52084,오센,한식,한식/백반/한정식,한식 음식점업,중동,35.16466899,129.1684466,한식한식 백반 한정식한식 음식점업,중동%20오센,https://m.place.naver.com/restaurant/1300362995,null,null,null,null,0
52542,푸드라이프,일식/수산물,횟집,한식 음식점업,중동,35.16260085,129.173521,일식 수산물횟집한식 음식점업,중동%20푸드라이프,https://m.place.naver.com/restaurant/1169670940,null,null,null,null,0
54706,파머스,한식,한식/백반/한정식,한식 음식점업,중동,35.15726897,129.1805018,한식한식 백반 한정식한식 음식점업,중동%20파머스,https://m.place.naver.com/restaurant/1865839550,null,null,null,null,0
55577,해돋이,한식,해장국/감자탕,한식 음식점업,중동,35.16737478,129.1701428,한식해장국 감자탕한식 음식점업,중동%20해돋이,https://m.place.naver.com/restaurant/873989165,null,null,null,null,0
55808,패스,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16208353,129.164546,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20패스,https://m.place.naver.com/restaurant/34617078,null,null,null,null,0
56106,청사초롱,닭/오리요리,후라이드/양념치킨,치킨 전문점,중동,35.1619314,129.1719089,닭 오리요리후라이드 양념치킨치킨 전문점,중동%20청사초롱,https://m.place.naver.com/restaurant/1264233963,null,null,null,null,0
56256,더수라,한식,한식/백반/한정식,한식 음식점업,중동,35.16157424,129.1743515,한식한식 백반 한정식한식 음식점업,중동%20더수라,https://m.place.naver.com/restaurant/13539191,null,null,null,null,0
56373,석산정,한식,한식/백반/한정식,한식 음식점업,중동,35.16368589,129.1694424,한식한식 백반 한정식한식 음식점업,중동%20석산정,https://m.place.naver.com/restaurant/16548497,null,null,null,null,0
56599,기쁜날의축제,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16252761,129.161479,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20기쁜날의축제,https://m.place.naver.com/restaurant/110343122,null,null,null,null,0
57258,포.시즌,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16094615,129.1647164,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20포.시즌,https://m.place.naver.com/restaurant/1334318251,null,null,null,null,0
57413,파노하우스,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.16167072,129.1662304,분식라면김밥분식분식 및 김밥 전문점,중동%20파노하우스,https://m.place.naver.com/restaurant/1545218829,null,null,null,null,0
60933,킹스,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16252761,129.161479,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20킹스,https://m.place.naver.com/restaurant/1550073410,null,null,null,null,0
61109,해적,한식,한식/백반/한정식,한식 음식점업,중동,35.16089681,129.1911132,한식한식 백반 한정식한식 음식점업,중동%20해적,https://m.place.naver.com/restaurant/1167940610,null,null,null,null,0
64991,티티카카,양식,정통양식/경양식,서양식 음식점업,중동,35.16095037,129.1642774,양식정통양식 경양식서양식 음식점업,중동%20티티카카,https://m.place.naver.com/restaurant/1971646601,null,null,null,null,0
65432,오산야식,음식배달서비스,야식집,이동 음식업,중동,35.16245941,129.1732336,음식배달서비스야식집이동 음식업,중동%20오산야식,https://m.place.naver.com/restaurant/1140696732,null,null,null,null,0
67514,CU,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16208353,129.164546,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20CU,https://m.place.naver.com/restaurant/1305718281,null,null,null,null,0
69006,금오횟집,일식/수산물,횟집,한식 음식점업,중동,35.16019895,129.1896651,일식 수산물횟집한식 음식점업,중동%20금오횟집,https://m.place.naver.com/restaurant/12976348,null,null,null,null,0
72763,해운대숯불장어구이,한식,한식/백반/한정식,한식 음식점업,중동,35.17137251,129.1724615,한식한식 백반 한정식한식 음식점업,중동%20해운대숯불장어구이,https://m.place.naver.com/restaurant/937666998,null,null,null,null,0
73474,허수아비돈까스,양식,정통양식/경양식,서양식 음식점업,중동,35.15920596,129.1610146,양식정통양식 경양식서양식 음식점업,중동%20허수아비돈까스,https://m.place.naver.com/restaurant/1705372494,null,null,null,null,0
75224,청하,한식,한식/백반/한정식,한식 음식점업,중동,35.17137251,129.1724615,한식한식 백반 한정식한식 음식점업,중동%20청하,https://m.place.naver.com/restaurant/1483140665,null,null,null,null,0
75786,SBAR,유흥주점,기타일반유흥주점,일반유흥 주점업,중동,35.16545606,129.1690836,유흥주점기타일반유흥주점일반유흥 주점업,중동%20SBAR,https://m.place.naver.com/restaurant/1774913869,null,null,null,null,0
76860,골든벨,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16177503,129.1656941,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20골든벨,https://m.place.naver.com/restaurant/36701527,null,null,null,null,0
77098,겐조,유흥주점,관광/유흥주점,일반유흥 주점업,중동,35.16193095,129.1672879,유흥주점관광 유흥주점일반유흥 주점업,중동%20겐조,https://m.place.naver.com/restaurant/1485374782,null,null,null,null,0
77298,굽는치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,중동,35.17137251,129.1724615,닭 오리요리후라이드 양념치킨치킨 전문점,중동%20굽는치킨,https://m.place.naver.com/restaurant/13417467,null,null,null,null,0
77327,빌보드,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16177503,129.1656941,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20빌보드,https://m.place.naver.com/restaurant/1980545318,null,null,null,null,0
77902,연가,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16155725,129.1658447,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20연가,https://m.place.naver.com/restaurant/11890577,null,null,null,null,0
77985,수정식당,유흥주점,호프/맥주,기타 주점업,중동,35.16141689,129.1663805,유흥주점호프 맥주기타 주점업,중동%20수정식당,https://m.place.naver.com/restaurant/1086881166,null,null,null,null,0
78317,소문난막창,한식,곱창/양구이전문,한식 음식점업,중동,35.17080215,129.1736498,한식곱창 양구이전문한식 음식점업,중동%20소문난막창,https://m.place.naver.com/restaurant/1745147858,null,null,null,null,0
78578,동강,한식,한식/백반/한정식,한식 음식점업,중동,35.16224491,129.1646361,한식한식 백반 한정식한식 음식점업,중동%20동강,https://m.place.naver.com/restaurant/33342618,null,null,null,null,0
78748,금오,일식/수산물,횟집,한식 음식점업,중동,35.16118748,129.1881319,일식 수산물횟집한식 음식점업,중동%20금오,https://m.place.naver.com/restaurant/11634165,null,null,null,null,0
79933,롯데리아,패스트푸드,패스트푸드,그외 기타 음식점업,중동,35.15920596,129.1610146,패스트푸드패스트푸드그외 기타 음식점업,중동%20롯데리아,https://m.place.naver.com/restaurant/1154415775,null,null,null,null,0
80560,테이블온더문,양식,정통양식/경양식,서양식 음식점업,중동,35.15793626,129.1823224,양식정통양식 경양식서양식 음식점업,중동%20테이블온더문,https://m.place.naver.com/restaurant/1554055579,null,null,null,null,0
81215,나무,한식,한식/백반/한정식,한식 음식점업,중동,35.16083819,129.1934063,한식한식 백반 한정식한식 음식점업,중동%20나무,https://m.place.naver.com/restaurant/13429992,null,null,null,null,0
82549,한우숯불양곱창,한식,곱창/양구이전문,한식 음식점업,중동,35.16590817,129.1708024,한식곱창 양구이전문한식 음식점업,중동%20한우숯불양곱창,https://m.place.naver.com/restaurant/16577476,null,null,null,null,0
86358,금화루,중식,중국음식/중국집,중식 음식점업,중동,35.17171826,129.1730592,중식중국음식 중국집중식 음식점업,중동%20금화루,https://m.place.naver.com/restaurant/17012171,null,null,null,null,0
86637,인어스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16826945,129.1689701,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20인어스,https://m.place.naver.com/restaurant/37302054,null,null,null,null,0
87112,박옥녀뽀뽀통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,중동,35.16195483,129.1629307,닭 오리요리후라이드 양념치킨치킨 전문점,중동%20박옥녀뽀뽀통닭,https://m.place.naver.com/restaurant/16566473,null,null,null,null,0
88473,미담,한식,갈비/삼겹살,한식 음식점업,중동,35.17137251,129.1724615,한식갈비 삼겹살한식 음식점업,중동%20미담,https://m.place.naver.com/restaurant/1001558386,null,null,null,null,0
89548,천하의문타로,한식,한식/백반/한정식,한식 음식점업,중동,35.16021589,129.1666048,한식한식 백반 한정식한식 음식점업,중동%20천하의문타로,https://m.place.naver.com/restaurant/34806924,null,null,null,null,0
90273,소문난막창집,한식,곱창/양구이전문,한식 음식점업,중동,35.17080215,129.1736498,한식곱창 양구이전문한식 음식점업,중동%20소문난막창집,https://m.place.naver.com/restaurant/1745147858,null,null,null,null,0
92685,레드벨벳,제과제빵떡케익,제과점,제과점업,중동,35.16737478,129.1701428,제과제빵떡케익제과점제과점업,중동%20레드벨벳,https://m.place.naver.com/restaurant/238894614,null,null,null,null,0
93333,아마도,한식,한식/백반/한정식,한식 음식점업,중동,35.16424243,129.1687479,한식한식 백반 한정식한식 음식점업,중동%20아마도,https://m.place.naver.com/restaurant/1566595402,null,null,null,null,0
93609,찰리스,양식,정통양식/경양식,서양식 음식점업,중동,35.16023747,129.165299,양식정통양식 경양식서양식 음식점업,중동%20찰리스,https://m.place.naver.com/restaurant/13574023,null,null,null,null,0
93786,크림,양식,정통양식/경양식,서양식 음식점업,중동,35.161767,129.1665282,양식정통양식 경양식서양식 음식점업,중동%20크림,https://m.place.naver.com/restaurant/1273615691,null,null,null,null,0
94042,갈매기먹짱,한식,갈비/삼겹살,한식 음식점업,중동,35.16362041,129.162197,한식갈비 삼겹살한식 음식점업,중동%20갈매기먹짱,https://m.place.naver.com/restaurant/38310512,null,null,null,null,0
94212,울릉도왕족발,한식,족발/보쌈전문,한식 음식점업,중동,35.16328931,129.1731687,한식족발 보쌈전문한식 음식점업,중동%20울릉도왕족발,https://m.place.naver.com/restaurant/19369363,null,null,null,null,0
94411,로띠번,제과제빵떡케익,제과점,제과점업,중동,35.16618936,129.1687538,제과제빵떡케익제과점제과점업,중동%20로띠번,https://m.place.naver.com/restaurant/1136131090,null,null,null,null,0
94907,봉팔이네,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.16331887,129.1738387,분식라면김밥분식분식 및 김밥 전문점,중동%20봉팔이네,https://m.place.naver.com/restaurant/74167614,null,null,null,null,0
96031,금수,한식,한식/백반/한정식,한식 음식점업,중동,35.16243534,129.1645181,한식한식 백반 한정식한식 음식점업,중동%20금수,https://m.place.naver.com/restaurant/18801668,null,null,null,null,0
96177,소라횟집,일식/수산물,횟집,한식 음식점업,중동,35.16644479,129.1712382,일식 수산물횟집한식 음식점업,중동%20소라횟집,https://m.place.naver.com/restaurant/38299944,null,null,null,null,0
96385,엘마르,한식,한식/백반/한정식,한식 음식점업,중동,35.16151426,129.1646915,한식한식 백반 한정식한식 음식점업,중동%20엘마르,https://m.place.naver.com/restaurant/1465003904,null,null,null,null,0
96474,차이홍,중식,중국음식/중국집,중식 음식점업,중동,35.16266874,129.1711621,중식중국음식 중국집중식 음식점업,중동%20차이홍,https://m.place.naver.com/restaurant/752563802,null,null,null,null,0
97388,수,한식,한식/백반/한정식,한식 음식점업,중동,35.15741923,129.1771015,한식한식 백반 한정식한식 음식점업,중동%20수,https://m.place.naver.com/restaurant/1057231173,null,null,null,null,0
97779,데이지,제과제빵떡케익,제과점,제과점업,중동,35.16967605,129.1707905,제과제빵떡케익제과점제과점업,중동%20데이지,https://m.place.naver.com/restaurant/34975049,null,null,null,null,0
98065,이팔곱창,한식,곱창/양구이전문,한식 음식점업,중동,35.16446322,129.163603,한식곱창 양구이전문한식 음식점업,중동%20이팔곱창,https://m.place.naver.com/restaurant/38009362,null,null,null,null,0
98193,OPS,제과제빵떡케익,제과점,제과점업,중동,35.16280233,129.1629098,제과제빵떡케익제과점제과점업,중동%20OPS,https://m.place.naver.com/restaurant/38696037,null,null,null,null,0
98518,더명품해물탕,일식/수산물,해물찜/탕전문,한식 음식점업,중동,35.16033285,129.1609977,일식 수산물해물찜 탕전문한식 음식점업,중동%20더명품해물탕,https://m.place.naver.com/restaurant/37411791,null,null,null,null,0
98817,김밥라면,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.16084184,129.1614989,분식라면김밥분식분식 및 김밥 전문점,중동%20김밥라면,https://m.place.naver.com/restaurant/1455376260,null,null,null,null,0
98983,다미가횟집,일식/수산물,횟집,한식 음식점업,중동,35.15763102,129.1729228,일식 수산물횟집한식 음식점업,중동%20다미가횟집,https://m.place.naver.com/restaurant/12979601,null,null,null,null,0
99926,개런티커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.1618038,129.1785586,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20개런티커피,https://m.place.naver.com/restaurant/37755393,null,null,null,null,0
102370,빌라,한식,한식/백반/한정식,한식 음식점업,중동,35.16106659,129.1643778,한식한식 백반 한정식한식 음식점업,중동%20빌라,https://m.place.naver.com/restaurant/18806915,null,null,null,null,0
102648,황금조개구이회집해물탕곰장어,일식/수산물,횟집,한식 음식점업,중동,35.16046646,129.1611643,일식 수산물횟집한식 음식점업,중동%20황금조개구이회집해물탕곰장어,https://m.place.naver.com/restaurant/38009531,null,null,null,null,0
102744,포항물회,일식/수산물,수산물전문음식점-종합,한식 음식점업,중동,35.16498963,129.1688464,일식 수산물수산물전문음식점-종합한식 음식점업,중동%20포항물회,https://m.place.naver.com/restaurant/1407884993,null,null,null,null,0
103091,오퍼스,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16017708,129.1622029,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20오퍼스,https://m.place.naver.com/restaurant/32643026,null,null,null,null,0
103324,릴리키친,제과제빵떡케익,제과점,제과점업,중동,35.16893851,129.1696932,제과제빵떡케익제과점제과점업,중동%20릴리키친,https://m.place.naver.com/restaurant/38674153,null,null,null,null,0
103713,웅비신기횟집,일식/수산물,횟집,한식 음식점업,중동,35.16145374,129.1616064,일식 수산물횟집한식 음식점업,중동%20웅비신기횟집,https://m.place.naver.com/restaurant/1379847650,null,null,null,null,0
104156,라메르,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16021589,129.1666048,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20라메르,https://m.place.naver.com/restaurant/1480889315,null,null,null,null,0
104482,로데오길커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16368589,129.1694424,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20로데오길커피,https://m.place.naver.com/restaurant/1835767870,null,null,null,null,0
105551,커피빈코리아해운대점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15990358,129.1615843,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20커피빈코리아해운대점,https://m.place.naver.com/restaurant/49375611,null,null,null,null,0
105588,해운대숯불막창,한식,곱창/양구이전문,한식 음식점업,중동,35.16756678,129.1679941,한식곱창 양구이전문한식 음식점업,중동%20해운대숯불막창,https://m.place.naver.com/restaurant/16577476,null,null,null,null,0
107371,파라다이스라운지,한식,한식/백반/한정식,한식 음식점업,중동,35.16023747,129.165299,한식한식 백반 한정식한식 음식점업,중동%20파라다이스라운지,https://m.place.naver.com/restaurant/1062960298,null,null,null,null,0
107587,머스트루,양식,정통양식/경양식,서양식 음식점업,중동,35.16152729,129.1764033,양식정통양식 경양식서양식 음식점업,중동%20머스트루,https://m.place.naver.com/restaurant/426423185,null,null,null,null,0
107920,한솥도시락,패스트푸드,도시락전문점,한식 음식점업,중동,35.16290231,129.1628234,패스트푸드도시락전문점한식 음식점업,중동%20한솥도시락,https://m.place.naver.com/restaurant/13376448,null,null,null,null,0
108351,공기,한식,한식/백반/한정식,한식 음식점업,중동,35.1614365,129.1746129,한식한식 백반 한정식한식 음식점업,중동%20공기,https://m.place.naver.com/restaurant/1245678169,null,null,null,null,0
108357,솔체공방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15928317,129.176371,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20솔체공방,https://m.place.naver.com/restaurant/409159519,null,null,null,null,0
108877,가맥,유흥주점,호프/맥주,기타 주점업,중동,35.16369019,129.1624395,유흥주점호프 맥주기타 주점업,중동%20가맥,https://m.place.naver.com/restaurant/1595504069,null,null,null,null,0
110604,이차,유흥주점,호프/맥주,기타 주점업,중동,35.16907984,129.1718578,유흥주점호프 맥주기타 주점업,중동%20이차,https://m.place.naver.com/restaurant/31589234,null,null,null,null,0
110650,중동양꼬지,중식,중국음식/중국집,중식 음식점업,중동,35.16262112,129.1723578,중식중국음식 중국집중식 음식점업,중동%20중동양꼬지,https://m.place.naver.com/restaurant/727874754,null,null,null,null,0
110789,시원한부산칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,중동,35.16098812,129.1669122,분식국수 만두 칼국수분식 및 김밥 전문점,중동%20시원한부산칼국수,https://m.place.naver.com/restaurant/1878832835,null,null,null,null,0
110881,예담한정식,한식,한식/백반/한정식,한식 음식점업,중동,35.16460572,129.1749878,한식한식 백반 한정식한식 음식점업,중동%20예담한정식,https://m.place.naver.com/restaurant/714735877,null,null,null,null,0
111298,상국이네김밥,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.16207115,129.1630201,분식라면김밥분식분식 및 김밥 전문점,중동%20상국이네김밥,https://m.place.naver.com/restaurant/13573487,null,null,null,null,0
113234,동지앙,중식,중국음식/중국집,중식 음식점업,중동,35.16013949,129.1614231,중식중국음식 중국집중식 음식점업,중동%20동지앙,https://m.place.naver.com/restaurant/291017075,null,null,null,null,0
113382,찬우네닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,중동,35.1660336,129.169015,닭 오리요리닭내장 닭발요리한식 음식점업,중동%20찬우네닭발,https://m.place.naver.com/restaurant/1490074209,null,null,null,null,0
114237,블루가든해운대중동점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16794615,129.1679117,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20블루가든해운대중동점,https://m.place.naver.com/restaurant/1322616309,null,null,null,null,0
115374,퍼니라이프,유흥주점,호프/맥주,기타 주점업,중동,35.1660336,129.169015,유흥주점호프 맥주기타 주점업,중동%20퍼니라이프,https://m.place.naver.com/restaurant/37086521,null,null,null,null,0
115422,주랑,패스트푸드,패스트푸드,그외 기타 음식점업,중동,35.16085573,129.1777986,패스트푸드패스트푸드그외 기타 음식점업,중동%20주랑,https://m.place.naver.com/restaurant/36957172,null,null,null,null,0
115433,연,일식/수산물,음식점-일식,일식 음식점업,중동,35.16826702,129.1701556,일식 수산물음식점-일식일식 음식점업,중동%20연,https://m.place.naver.com/restaurant/1291514840,null,null,null,null,0
115894,라움,양식,정통양식/경양식,서양식 음식점업,중동,35.16738719,129.1697918,양식정통양식 경양식서양식 음식점업,중동%20라움,https://m.place.naver.com/restaurant/1190485464,null,null,null,null,0
116085,윤이네,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.17111952,129.1725237,분식라면김밥분식분식 및 김밥 전문점,중동%20윤이네,https://m.place.naver.com/restaurant/1047028675,null,null,null,null,0
116545,수다돈까스,양식,돈가스전문점,서양식 음식점업,중동,35.17137251,129.1724615,양식돈가스전문점서양식 음식점업,중동%20수다돈까스,https://m.place.naver.com/restaurant/35307154,null,null,null,null,0
116989,문어포차,유흥주점,소주방/포장마차,기타 주점업,중동,35.16470006,129.168963,유흥주점소주방 포장마차기타 주점업,중동%20문어포차,https://m.place.naver.com/restaurant/1072178892,null,null,null,null,0
117724,국물아이가,중식,중국음식/중국집,중식 음식점업,중동,35.17137251,129.1724615,중식중국음식 중국집중식 음식점업,중동%20국물아이가,https://m.place.naver.com/restaurant/36336705,null,null,null,null,0
119357,홈스테드커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16151426,129.1646915,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20홈스테드커피,https://m.place.naver.com/restaurant/35416027,null,null,null,null,0
122929,매니아,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16021589,129.1666048,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20매니아,https://m.place.naver.com/restaurant/1869824033,null,null,null,null,0
122972,아카,일식/수산물,음식점-일식,일식 음식점업,중동,35.1660336,129.169015,일식 수산물음식점-일식일식 음식점업,중동%20아카,https://m.place.naver.com/restaurant/1795453810,null,null,null,null,0
123080,달달부엌,한식,한식/백반/한정식,한식 음식점업,중동,35.17137251,129.1724615,한식한식 백반 한정식한식 음식점업,중동%20달달부엌,https://m.place.naver.com/restaurant/1354424863,null,null,null,null,0
123177,거북이,양식,정통양식/경양식,서양식 음식점업,중동,35.16038155,129.1820614,양식정통양식 경양식서양식 음식점업,중동%20거북이,https://m.place.naver.com/restaurant/18376820,null,null,null,null,0
123808,해운대흥부보쌈&족발,한식,족발/보쌈전문,한식 음식점업,중동,35.16276113,129.1746539,한식족발 보쌈전문한식 음식점업,중동%20해운대흥부보쌈&족발,https://m.place.naver.com/restaurant/1244187610,null,null,null,null,0
123913,진,양식,정통양식/경양식,서양식 음식점업,중동,35.16013949,129.1614231,양식정통양식 경양식서양식 음식점업,중동%20진,https://m.place.naver.com/restaurant/36404684,null,null,null,null,0
125035,소울,한식,기타고기요리,한식 음식점업,중동,35.17089642,129.1732231,한식기타고기요리한식 음식점업,중동%20소울,https://m.place.naver.com/restaurant/38278636,null,null,null,null,0
125273,리소스,양식,정통양식/경양식,서양식 음식점업,중동,35.16368589,129.1694424,양식정통양식 경양식서양식 음식점업,중동%20리소스,https://m.place.naver.com/restaurant/37377845,null,null,null,null,0
126021,두툼,한식,한식/백반/한정식,한식 음식점업,중동,35.16186704,129.1720397,한식한식 백반 한정식한식 음식점업,중동%20두툼,https://m.place.naver.com/restaurant/1639319994,null,null,null,null,0
126059,샤오미,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.1660336,129.169015,분식라면김밥분식분식 및 김밥 전문점,중동%20샤오미,https://m.place.naver.com/restaurant/36195819,null,null,null,null,0
126247,새벽네시반,한식,기타고기요리,한식 음식점업,중동,35.16826702,129.1701556,한식기타고기요리한식 음식점업,중동%20새벽네시반,https://m.place.naver.com/restaurant/1751664042,null,null,null,null,0
126685,우성식당,한식,한식/백반/한정식,한식 음식점업,중동,35.16740871,129.1694298,한식한식 백반 한정식한식 음식점업,중동%20우성식당,https://m.place.naver.com/restaurant/18682289,null,null,null,null,0
126853,키친모이,양식,정통양식/경양식,서양식 음식점업,중동,35.15876524,129.1758696,양식정통양식 경양식서양식 음식점업,중동%20키친모이,https://m.place.naver.com/restaurant/1559051942,null,null,null,null,0
127555,카페루프탑,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16120467,129.193719,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20카페루프탑,https://m.place.naver.com/restaurant/37581866,null,null,null,null,0
128574,도마931,일식/수산물,음식점-일식,일식 음식점업,중동,35.16202428,129.1725578,일식 수산물음식점-일식일식 음식점업,중동%20도마931,https://m.place.naver.com/restaurant/899802315,null,null,null,null,0
131009,영자네생삼겹돼지갈비,한식,갈비/삼겹살,한식 음식점업,중동,35.16404875,129.1747932,한식갈비 삼겹살한식 음식점업,중동%20영자네생삼겹돼지갈비,https://m.place.naver.com/restaurant/1949812825,null,null,null,null,0
131300,남경막국수,한식,한정식전문,한식 음식점업,중동,35.16368985,129.1662263,한식한정식전문한식 음식점업,중동%20남경막국수,https://m.place.naver.com/restaurant/1179109651,null,null,null,null,0
135641,백석,한식,한식/백반/한정식,한식 음식점업,중동,35.16101499,129.1818072,한식한식 백반 한정식한식 음식점업,중동%20백석,https://m.place.naver.com/restaurant/31148782,null,null,null,null,0
135847,와이주스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16301529,129.174471,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20와이주스,https://m.place.naver.com/restaurant/1622730467,null,null,null,null,0
